,endTime,artistName,trackName,msPlayed
7300,2021-10-20 14:58,The Chainsmokers,P.S. I Hope You're Happy,33837
7301,2021-10-20 15:56,Prateek Kuhad,cold/mess,281218
7302,2021-10-20 15:56,Prateek Kuhad,cold/mess,16755
7303,2021-10-20 15:57,Jasleen Royal,Kho Gaye Hum Kahan,79249
7304,2021-10-20 16:01,Prateek Kuhad,Kasoor,197549
7305,2021-10-20 16:01,Prateek Kuhad,cold/mess,3738
7306,2021-10-20 16:05,Prateek Kuhad,Tum Jab Paas,235932
7307,2021-10-20 16:05,Prateek Kuhad,Saansein,4792
7308,2021-10-20 16:07,Prateek Kuhad,Shehron Ke Raaz,152320
7309,2021-10-20 16:08,Prateek Kuhad,Khone Do,29252
7310,2021-10-20 16:10,Thousand Foot Krutch,War of Change,114377
7311,2021-10-20 16:14,The Local Train,Choo Lo,233630
7312,2021-10-20 16:17,The Local Train,Dil Mere,211290
7313,2021-10-20 16:21,The Local Train,Aaftaab,233471
7314,2021-10-20 16:26,The Local Train,Aaoge Tum Kabhi,313163
7315,2021-10-20 16:32,The Local Train,Khudi,297642
7316,2021-10-20 16:35,The Local Train,Dilnawaz,207530
7317,2021-10-20 16:39,The Local Train,Yeh Zindagi Hai,219190
7318,2021-10-20 16:45,The Local Train,Mere Yaar,286720
7319,2021-10-20 16:45,The Local Train,Bandey,16609
7320,2021-10-20 16:50,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125
7321,2021-10-20 16:53,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125
7322,2021-10-20 17:03,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125
7323,2021-10-20 17:18,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",45018
7324,2021-10-20 17:33,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",120970
7325,2021-10-21 01:16,Sonu Nigam,Tumse Milke Dil Ka (Mix)[Remix By Jatin Sharma],54057
7326,2021-10-21 01:19,A-Wall,Loverboy,224520
7327,2021-10-21 01:22,FINNEAS,New Girl,181437
7328,2021-10-21 01:36,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",97722
7329,2021-10-21 02:14,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",155111
7330,2021-10-21 02:17,Westpark,Coffee & Weed,181873
7331,2021-10-21 02:20,John K,parachute,156505
7332,2021-10-21 02:35,Zedd,The Middle,71606
7333,2021-10-21 03:12,Zedd,The Middle,113890
7334,2021-10-21 03:16,Jasleen Royal,Sang Rahiyo (feat. Ranveer Allahbadia),213287
7335,2021-10-21 03:19,Imagine Dragons,I Don’t Know Why,190120
7336,2021-10-21 03:22,Kanye West,Heartless,211000
7337,2021-10-21 03:26,Zedd,365,181899
7338,2021-10-21 03:29,The Vamps,Chemicals,170693
7339,2021-10-21 03:31,Britney Spears,Oops!...I Did It Again,109565
7340,2021-10-21 03:36,Imagine Dragons,Boomerang,187800
7341,2021-10-21 03:39,Imagine Dragons,Machine,181880
7342,2021-10-21 03:42,Imagine Dragons,Cool Out,217866
7343,2021-10-21 03:56,Imagine Dragons,Bad Liar,77612
7344,2021-10-21 04:13,Twenty One Pilots,Level of Concern,434
7345,2021-10-21 04:13,Twenty One Pilots,Level of Concern,708
7346,2021-10-21 04:13,Twenty One Pilots,Stressed Out,0
7347,2021-10-21 04:25,Twenty One Pilots,Level of Concern,202831
7348,2021-10-21 04:30,Prateek Kuhad,cold/mess,281209
7349,2021-10-21 04:32,Prateek Kuhad,cold/mess,6625
7350,2021-10-21 04:37,Prateek Kuhad,cold/mess,279943
7351,2021-10-21 04:43,Prateek Kuhad,cold/mess,281146
7352,2021-10-21 07:54,Prateek Kuhad,cold/mess,281134
7353,2021-10-21 08:02,Prateek Kuhad,cold/mess,281218
7354,2021-10-21 08:16,Prateek Kuhad,cold/mess,57361
7355,2021-10-21 08:42,Prateek Kuhad,cold/mess,163552
7356,2021-10-21 08:51,Imagine Dragons,Bullet In A Gun,204853
7357,2021-10-21 08:55,Imagine Dragons,Digital,201040
7358,2021-10-21 08:58,Imagine Dragons,Only,180733
7359,2021-10-21 09:11,Imagine Dragons,Stuck,131356
7360,2021-10-21 09:15,Imagine Dragons,Love,18180
7361,2021-10-21 09:15,Imagine Dragons,Stuck,58806
7362,2021-10-21 09:15,The Chainsmokers,Paris,0
7363,2021-10-21 09:40,The Chainsmokers,Paris,221320
7364,2021-10-21 09:47,The Chainsmokers,Paris,221274
7365,2021-10-21 09:48,The Chainsmokers,Takeaway,3212
7366,2021-10-21 09:48,The Chainsmokers,Takeaway,391
7367,2021-10-21 09:48,The Chainsmokers,Paris,10096
7368,2021-10-21 11:39,The Chainsmokers,Call You Mine,1214
7369,2021-10-21 11:39,The Chainsmokers,Takeaway,463
7370,2021-10-21 11:39,The Chainsmokers,Don't Let Me Down,947
7371,2021-10-21 13:12,The Chainsmokers,Something Just Like This,244701
7372,2021-10-21 13:20,Baby Keem,hooligan,156774
7373,2021-10-21 13:32,Baby Keem,Leverage,115565
7374,2021-10-21 19:31,The Chainsmokers,This Feeling,9867
7375,2021-10-21 19:40,Prateek Kuhad,cold/mess,281218
7376,2021-10-21 19:43,Prateek Kuhad,for your time,186873
7377,2021-10-21 19:47,Prateek Kuhad,fighter,235402
7378,2021-10-21 19:51,Prateek Kuhad,100 words,210420
7379,2021-10-21 19:55,Prateek Kuhad,cold/mess - edit,219021
7380,2021-10-21 19:58,Prateek Kuhad,Kasoor,197549
7381,2021-10-21 20:03,Prateek Kuhad,cold/mess,281218
7382,2021-10-21 20:07,Prateek Kuhad,Tum Jab Paas,235932
7383,2021-10-21 20:10,Jasleen Royal,Kho Gaye Hum Kahan,213055
7384,2021-10-21 20:14,Prateek Kuhad,Tune Kaha,216885
7385,2021-10-21 20:19,Prateek Kuhad,Tune Kaha,213943
7386,2021-10-21 20:23,Prateek Kuhad,Tune Kaha,216707
7387,2021-10-21 20:26,Prateek Kuhad,Tune Kaha,216700
7388,2021-10-21 20:30,Prateek Kuhad,Tune Kaha,216732
7389,2021-10-21 20:31,Prateek Kuhad,Tune Kaha,4337
7390,2021-10-21 20:34,Prateek Kuhad,Tune Kaha,216704
7391,2021-10-21 20:43,Prateek Kuhad,Tune Kaha,216736
7392,2021-10-21 20:47,Prateek Kuhad,Tune Kaha,216706
7393,2021-10-21 20:50,Prateek Kuhad,Tune Kaha,216698
7394,2021-10-21 20:54,Prateek Kuhad,Tune Kaha,216696
7395,2021-10-21 20:57,Prateek Kuhad,Tune Kaha,216703
7396,2021-10-21 20:58,Prateek Kuhad,Tune Kaha,52698
7397,2021-10-21 21:01,Prateek Kuhad,Tune Kaha,165123
7398,2021-10-21 21:04,Prateek Kuhad,Tere Hi Hum,177026
7399,2021-10-21 21:05,Prateek Kuhad,Pause,38643
7400,2021-10-21 21:07,5 Seconds of Summer,She Looks So Perfect - Acoustic,143085
7401,2021-10-21 21:10,Param Singh,Daru Badnaam,12717
7402,2021-10-21 21:10,Param Singh,Daru Badnaam,185333
7403,2021-10-21 21:16,Amrinder Gill,Band Darvaze,308232
7404,2021-10-21 21:18,Amrinder Gill,Chal Jindiye,173630
7405,2021-10-21 21:19,Amrinder Gill,Chal Jindiye,9884
7406,2021-10-21 21:22,Westpark,Coffee & Weed,181873
7407,2021-10-21 21:27,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",30010
7408,2021-10-22 02:58,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",71040
7409,2021-10-22 03:04,Prateek Kuhad,Kasoor,197549
7410,2021-10-22 03:07,Prateek Kuhad,Tum Jab Paas,4308
7411,2021-10-22 03:07,Jasleen Royal,Kho Gaye Hum Kahan,860
7412,2021-10-22 03:07,Prateek Kuhad,cold/mess,84996
7413,2021-10-22 03:11,Prateek Kuhad,Tune Kaha,216885
7414,2021-10-22 03:14,Prateek Kuhad,Tune Kaha,216885
7415,2021-10-22 03:18,Prateek Kuhad,Tune Kaha,216885
7416,2021-10-22 03:22,Prateek Kuhad,Tune Kaha,216885
7417,2021-10-22 03:25,Prateek Kuhad,Tune Kaha,216885
7418,2021-10-22 03:29,Prateek Kuhad,Tune Kaha,216885
7419,2021-10-22 03:34,Prateek Kuhad,Tune Kaha,216885
7420,2021-10-22 03:37,Prateek Kuhad,Tune Kaha,216885
7421,2021-10-22 03:41,Prateek Kuhad,Tune Kaha,9301
7422,2021-10-22 03:41,Prateek Kuhad,Tune Kaha,216885
7423,2021-10-22 04:00,Prateek Kuhad,Tere Hi Hum,58751
7424,2021-10-22 04:06,Prateek Kuhad,Tune Kaha,216885
7425,2021-10-22 04:09,Prateek Kuhad,Tere Hi Hum,177026
7426,2021-10-22 04:22,Prateek Kuhad,Pause,167050
7427,2021-10-22 04:47,Prateek Kuhad,Tune Kaha,216885
7428,2021-10-22 04:50,Prateek Kuhad,Tune Kaha,216885
7429,2021-10-22 04:54,Prateek Kuhad,Tune Kaha,216885
7430,2021-10-22 04:57,Prateek Kuhad,Tune Kaha,216885
7431,2021-10-22 05:01,Prateek Kuhad,Tune Kaha,216885
7432,2021-10-22 05:05,Prateek Kuhad,Tune Kaha,216885
7433,2021-10-22 05:17,Prateek Kuhad,Tune Kaha,120836
7434,2021-10-22 08:17,Prateek Kuhad,Tune Kaha,96382
7435,2021-10-22 08:18,Prateek Kuhad,Tune Kaha,54412
7436,2021-10-22 08:18,Anuv Jain,Gul,335
7437,2021-10-22 08:18,Anuv Jain,Baarishein,613
7438,2021-10-22 08:18,Anuv Jain,Baarishein,9449
7439,2021-10-22 08:18,Anuv Jain,Ocean,0
7440,2021-10-22 08:18,Anuv Jain,Ocean,681
7441,2021-10-22 08:25,Anuv Jain,Baarishein,207309
7442,2021-10-22 08:46,Anuv Jain,Gul,83688
7443,2021-10-22 09:38,Prateek Kuhad,Tune Kaha,219392
7444,2021-10-22 09:39,Prateek Kuhad,Tune Kaha,21179
7445,2021-10-22 09:48,Prateek Kuhad,Tune Kaha,216903
7446,2021-10-22 09:49,Prateek Kuhad,Tune Kaha,49451
7447,2021-10-22 09:53,Prateek Kuhad,Tune Kaha,186677
7448,2021-10-22 09:54,Prateek Kuhad,Tune Kaha,60862
7449,2021-10-22 10:07,Anuv Jain,Baarishein,411117
7450,2021-10-22 10:10,Anuv Jain,Gul,217182
7451,2021-10-22 10:14,Anuv Jain,Alag Aasmaan,212695
7452,2021-10-22 10:19,Anuv Jain,Riha,287198
7453,2021-10-22 10:22,Anuv Jain,Mishri,199963
7454,2021-10-22 10:26,Anuv Jain,Maula,237702
7455,2021-10-22 10:30,Anuv Jain,Ocean,252677
7456,2021-10-22 10:34,Anuv Jain,Gul,217198
7457,2021-10-22 12:26,Imagine Dragons,West Coast,422
7458,2021-10-22 12:26,Imagine Dragons,Boomerang,114250
7459,2021-10-22 12:30,Imagine Dragons,West Coast,160367
7460,2021-10-22 12:33,Imagine Dragons,Bullet In A Gun,204689
7461,2021-10-22 12:37,Imagine Dragons,Digital,200944
7462,2021-10-22 12:38,Imagine Dragons,Only,102880
7463,2021-10-22 13:52,Anuv Jain,Mishri,190124
7464,2021-10-22 13:55,Imagine Dragons,Only,149711
7465,2021-10-22 13:58,Imagine Dragons,Love,16333
7466,2021-10-22 13:58,Imagine Dragons,Stuck,189953
7467,2021-10-22 17:39,The Score,Alarm,4968
7468,2021-10-22 17:41,The Score,Alarm,148327
7469,2021-10-22 17:44,The Score,Alarm,148327
7470,2021-10-22 17:46,The Score,Alarm,148327
7471,2021-10-22 17:49,The Score,Alarm,148327
7472,2021-10-22 18:04,The Score,Alarm,148327
7473,2021-10-22 18:26,The Score,Alarm,85558
7474,2021-10-23 04:06,Prateek Kuhad,Kasoor,197549
7475,2021-10-23 04:11,Prateek Kuhad,cold/mess,281218
7476,2021-10-23 04:14,Prateek Kuhad,Tum Jab Paas,235932
7477,2021-10-23 04:18,Jasleen Royal,Kho Gaye Hum Kahan,213055
7478,2021-10-23 04:22,Prateek Kuhad,Tune Kaha,216885
7479,2021-10-23 04:25,Prateek Kuhad,Tere Hi Hum,177026
7480,2021-10-23 04:25,Prateek Kuhad,Pause,28214
7481,2021-10-23 04:26,Prateek Kuhad,Kadam,25913
7482,2021-10-23 04:28,Prateek Kuhad,Shehron Ke Raaz,152320
7483,2021-10-23 04:32,Prateek Kuhad,100 words,210420
7484,2021-10-23 04:36,Prateek Kuhad,Yeh Pal,247688
7485,2021-10-23 04:36,Prateek Kuhad,Kahaan Ho Tum,15127
7486,2021-10-23 04:40,Prateek Kuhad,Yeh Pal,247688
7487,2021-10-23 04:44,Prateek Kuhad,Yeh Pal,247688
7488,2021-10-23 04:48,Prateek Kuhad,Yeh Pal,247688
7489,2021-10-23 04:53,Prateek Kuhad,Yeh Pal,247688
7490,2021-10-23 04:57,Prateek Kuhad,Yeh Pal,247688
7491,2021-10-23 05:01,Prateek Kuhad,Yeh Pal,247688
7492,2021-10-23 05:18,Prateek Kuhad,Yeh Pal,247688
7493,2021-10-23 06:05,Prateek Kuhad,Yeh Pal,247688
7494,2021-10-23 06:16,Prateek Kuhad,Yeh Pal,13059
7495,2021-10-23 06:38,Prateek Kuhad,Yeh Pal,234942
7496,2021-10-23 06:44,Prateek Kuhad,Yeh Pal,247688
7497,2021-10-23 06:57,Prateek Kuhad,Yeh Pal,158586
7498,2021-10-23 08:30,Prateek Kuhad,Yeh Pal,5332
7499,2021-10-23 08:30,Prateek Kuhad,Shehron Ke Raaz,1873
7500,2021-10-23 08:30,Prateek Kuhad,Shehron Ke Raaz,102
7501,2021-10-23 08:30,Prateek Kuhad,100 words,280
7502,2021-10-23 08:30,Prateek Kuhad,100 words,32896
7503,2021-10-23 08:30,Prateek Kuhad,Kadam,814
7504,2021-10-23 08:34,Prateek Kuhad,Yeh Pal,247688
7505,2021-10-23 08:39,Prateek Kuhad,Yeh Pal,247688
7506,2021-10-23 09:04,Prateek Kuhad,Yeh Pal,175110
7507,2021-10-23 13:26,Prateek Kuhad,Yeh Pal,72690
7508,2021-10-23 13:29,Prateek Kuhad,Yeh Pal,94205
7509,2021-10-23 13:40,Prateek Kuhad,Tune Kaha,7619
7510,2021-10-23 13:52,Coldplay,Hymn for the Weekend,258266
7511,2021-10-23 13:55,Ed Sheeran,Shape of You,233712
7512,2021-10-23 13:58,Ed Sheeran,Perfect,142480
7513,2021-10-23 14:02,Ed Sheeran,Shape of You,233712
7514,2021-10-23 14:06,Ed Sheeran,Perfect,263400
7515,2021-10-23 14:10,Ed Sheeran,Galway Girl,170826
7516,2021-10-23 14:13,Ed Sheeran,Beautiful People (feat. Khalid),197866
7517,2021-10-23 14:26,Ed Sheeran,I Don't Care (with Justin Bieber),178588
7518,2021-10-23 14:47,Ed Sheeran,Thinking out Loud,281560
7519,2021-10-23 14:52,Ellie Goulding,Close To Me,182626
7520,2021-10-23 14:55,Ellie Goulding,Hate Me,188066
7521,2021-10-23 14:58,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),182623
7522,2021-10-23 15:07,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,20922
7523,2021-10-23 15:07,Queen,Bohemian Rhapsody,125226
7524,2021-10-23 15:08,Queen,Bohemian Rhapsody,48855
7525,2021-10-23 15:25,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,216933
7526,2021-10-23 15:28,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",197146
7527,2021-10-23 15:31,Garrett Nash,"i hate u, i love u (feat. olivia o'brien) - Deepend Remix",169978
7528,2021-10-23 15:43,Halsey,You should be sad,118432
7529,2021-10-23 16:06,Halsey,You should be sad,87165
7530,2021-10-23 16:31,Halsey,Without Me,178123
7531,2021-10-23 19:09,Jonas Blue,Rise,194407
7532,2021-10-23 19:19,Jonas Blue,Polaroid,15951
7533,2021-10-23 19:36,Jonas Blue,Polaroid,178525
7534,2021-10-23 19:39,Jonas Brothers,Sucker,181026
7535,2021-10-23 19:42,Kelsea Ballerini,I Quit Drinking,171200
7536,2021-10-23 19:46,Kelsea Ballerini,Miss Me More,192840
7537,2021-10-23 19:48,Lauv,Fake,146375
7538,2021-10-23 19:51,Lauv,"fuck, i'm lonely (with Anne-Marie)",198973
7539,2021-10-23 19:54,Lauv,i'm so tired...,162586
7540,2021-10-23 19:58,Lauv,Modern Loneliness,252337
7541,2021-10-23 20:02,Lauv,I Like Me Better,197436
7542,2021-10-23 20:05,Marshmello,FRIENDS,202620
7543,2021-10-23 20:09,Marshmello,Happier,214289
7544,2021-10-23 20:12,*NSYNC,Bye Bye Bye,200400
7545,2021-10-23 20:16,OneRepublic,Counting Stars,257266
7546,2021-10-23 20:20,OneRepublic,Kids,238386
7547,2021-10-23 20:33,OneRepublic,Run,152420
7548,2021-10-24 02:42,OneRepublic,Run,16765
7549,2021-10-24 02:46,Panic! At The Disco,High Hopes,149409
7550,2021-10-24 02:48,Ed Sheeran,Shape of You,45859
7551,2021-10-24 02:48,Coldplay,Hymn for the Weekend,831
7552,2021-10-24 02:55,Ed Sheeran,Shape of You,464234
7553,2021-10-24 03:00,Ed Sheeran,Perfect,229595
7554,2021-10-24 03:03,Conan Gray,Heather,198040
7555,2021-10-24 03:06,Conan Gray,Heather,198040
7556,2021-10-24 03:09,Conan Gray,Heather,198040
7557,2021-10-24 03:13,Conan Gray,Heather,198040
7558,2021-10-24 03:16,Conan Gray,Heather,198040
7559,2021-10-24 03:18,Conan Gray,Heather,135402
7560,2021-10-24 03:22,Conan Gray,Heather,198040
7561,2021-10-24 03:23,Conan Gray,Heather,40073
7562,2021-10-24 03:36,Conan Gray,Astronomy,243907
7563,2021-10-24 03:39,Johnny Orlando,What If (I Told You I Like You),219186
7564,2021-10-24 03:42,The Vamps,Somebody To You,185097
7565,2021-10-24 03:56,Troye Sivan,Strawberries & Cigarettes,201538
7566,2021-10-24 03:56,Alec Benjamin,Water Fountain,1346
7567,2021-10-24 04:00,5 Seconds of Summer,Lie To Me,691
7568,2021-10-24 04:00,Troye Sivan,Strawberries & Cigarettes,201538
7569,2021-10-24 04:00,Alec Benjamin,Water Fountain,6254
7570,2021-10-24 04:03,Conan Gray,People Watching,158536
7571,2021-10-24 04:16,PUBLIC,Make You Mine,211565
7572,2021-10-24 04:28,BANNERS,Someone To You,936
7573,2021-10-24 04:28,Alec Benjamin,Let Me Down Slowly,347
7574,2021-10-24 04:28,PUBLIC,Make You Mine,1688
7575,2021-10-24 04:28,Lauv,Fake,503
7576,2021-10-24 04:30,Lauv,Fake,146375
7577,2021-10-24 04:33,Alec Benjamin,Let Me Down Slowly,169353
7578,2021-10-24 04:36,5 Seconds of Summer,Lover Of Mine,105
7579,2021-10-24 04:36,Conan Gray,Wish You Were Sober,168880
7580,2021-10-24 04:39,5 Seconds of Summer,Lover Of Mine,1093
7581,2021-10-24 04:39,Conan Gray,Wish You Were Sober,168880
7582,2021-10-24 04:42,Conan Gray,Wish You Were Sober,168880
7583,2021-10-24 04:46,5 Seconds of Summer,Lover Of Mine,206973
7584,2021-10-24 04:49,YUNGBLUD,parents,3093
7585,2021-10-24 04:49,Why Don't We,Fallin’ (Adrenaline),172399
7586,2021-10-24 04:49,Niall Horan,Black And White,0
7587,2021-10-24 04:52,YUNGBLUD,parents,171880
7588,2021-10-24 04:52,Niall Horan,Black And White,0
7589,2021-10-24 04:55,YUNGBLUD,parents,171880
7590,2021-10-24 04:58,YUNGBLUD,parents,176311
7591,2021-10-24 05:00,YUNGBLUD,parents,171880
7592,2021-10-24 05:03,YUNGBLUD,parents,171880
7593,2021-10-24 05:06,YUNGBLUD,parents,171880
7594,2021-10-24 05:09,YUNGBLUD,parents,171880
7595,2021-10-24 05:12,YUNGBLUD,parents,171880
7596,2021-10-24 05:15,YUNGBLUD,parents,171880
7597,2021-10-24 05:27,YUNGBLUD,parents,111780
7598,2021-10-24 06:06,YUNGBLUD,parents,171978
7599,2021-10-24 06:09,YUNGBLUD,parents,171880
7600,2021-10-24 06:12,YUNGBLUD,parents,171880
7601,2021-10-24 06:16,YUNGBLUD,parents,171880
7602,2021-10-24 06:24,YUNGBLUD,parents,237790
7603,2021-10-24 06:28,YUNGBLUD,parents,171880
7604,2021-10-24 06:31,YUNGBLUD,parents,171880
7605,2021-10-24 06:34,YUNGBLUD,parents,171880
7606,2021-10-24 06:45,YUNGBLUD,parents,70839
7607,2021-10-24 07:01,YUNGBLUD,parents,101376
7608,2021-10-24 07:04,YUNGBLUD,parents,171880
7609,2021-10-24 07:16,YUNGBLUD,parents,171880
7610,2021-10-24 07:28,YUNGBLUD,parents,171880
7611,2021-10-24 07:31,YUNGBLUD,parents,171880
7612,2021-10-24 07:34,YUNGBLUD,parents,171880
7613,2021-10-24 07:43,YUNGBLUD,parents,169755
7614,2021-10-24 07:58,Ed Sheeran,Shape of You,255470
7615,2021-10-24 08:33,Jassie Gill,Bapu Zimidar,80051
7616,2021-10-24 08:37,Amrinder Gill,"Akhar (From ""Lahoriye"" Soundtrack)",91645
7617,2021-10-24 08:40,YUNGBLUD,parents,171880
7618,2021-10-24 08:46,YUNGBLUD,fleabag,50236
7619,2021-10-24 08:58,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),21546
7620,2021-10-24 11:50,YUNGBLUD,parents,131095
7621,2021-10-24 11:56,YUNGBLUD,parents,171880
7622,2021-10-24 11:59,YUNGBLUD,parents,161455
7623,2021-10-24 12:01,Imagine Dragons,Only,139476
7624,2021-10-24 12:27,YUNGBLUD,parents,171880
7625,2021-10-24 12:28,YUNGBLUD,fleabag,5393
7626,2021-10-24 12:52,YUNGBLUD,fleabag,5263
7627,2021-10-24 17:18,Prateek Kuhad,Yeh Pal,5896
7628,2021-10-24 17:29,YUNGBLUD,parents,59412
7629,2021-10-24 17:41,The Score,Legend,13760
7630,2021-10-24 17:42,The Score,Never Going Back,12087
7631,2021-10-24 17:42,The Score,Tightrope,37877
7632,2021-10-24 17:43,The Score,Who I Am,29179
7633,2021-10-24 17:44,The Score,Higher,48008
7634,2021-10-25 00:53,YUNGBLUD,parents,171880
7635,2021-10-25 00:55,YUNGBLUD,fleabag,83665
7636,2021-10-25 00:58,Imagine Dragons,Only,180733
7637,2021-10-25 01:03,Imagine Dragons,Stuck,190853
7638,2021-10-25 01:05,Imagine Dragons,Love,166360
7639,2021-10-25 01:09,Imagine Dragons,Birds,219440
7640,2021-10-25 01:14,Imagine Dragons,Burn Out,273880
7641,2021-10-25 01:19,Imagine Dragons,Real Life,247546
7642,2021-10-25 01:23,Imagine Dragons,Natural,13770
7643,2021-10-25 01:27,FINNEAS,New Girl,181437
7644,2021-10-25 01:31,Sonu Nigam,Tumse Milke Dil Ka (Mix)[Remix By Jatin Sharma],246068
7645,2021-10-25 01:44,John K,parachute,156505
7646,2021-10-25 01:54,Prateek Kuhad,Yeh Pal,52415
7647,2021-10-25 02:15,The Vamps,Chemicals,170693
7648,2021-10-25 02:17,Westpark,Coffee & Weed,145027
7649,2021-10-25 02:19,Westpark,Coffee & Weed,873
7650,2021-10-25 02:19,The Vamps,Chemicals,3126
7651,2021-10-25 02:21,Zedd,The Middle,119233
7652,2021-10-25 02:24,Kelsea Ballerini,Miss Me More,192840
7653,2021-10-25 02:24,Carly Pearce,Closer To You,9465
7654,2021-10-25 02:25,Prateek Kuhad,Kasoor,25039
7655,2021-10-25 02:27,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,120388
7656,2021-10-25 02:30,Billie Eilish,lovely (with Khalid),200185
7657,2021-10-25 02:31,Owl City,Fireflies,34143
7658,2021-10-25 02:31,5 Seconds of Summer,No Shame,427
7659,2021-10-25 02:31,Queen,Don't Stop Me Now - Remastered 2011,1050
7660,2021-10-25 02:31,Queen,Bohemian Rhapsody,0
7661,2021-10-25 02:36,The Bayton Fields,Stay,209954
7662,2021-10-25 02:37,Jade Melody,La Vie en Rose (English version),37729
7663,2021-10-25 02:39,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),25960
7664,2021-10-25 02:39,Queen,We Will Rock You - Remastered 2011,122066
7665,2021-10-25 02:43,Cecilia Krull,My Life Is Going On (Música Original De La Serie De TV La Casa De Papel / Money Heist),214200
7666,2021-10-25 02:46,Lauv,i'm so tired...,162586
7667,2021-10-25 02:47,MEDUZA,Lose Control,92134
7668,2021-10-25 02:47,5 Seconds of Summer,Old Me,2134
7669,2021-10-25 02:49,Sam Smith,Dancing With A Stranger (with Normani),130133
7670,2021-10-25 02:50,Alex & Sierra,Little Do You Know,18898
7671,2021-10-25 02:52,The Chainsmokers,All We Know,75662
7672,2021-10-25 02:58,The Chainsmokers,The One,177573
7673,2021-10-25 03:01,The Chainsmokers,Break Up Every Night,207520
7674,2021-10-25 03:02,The Chainsmokers,Bloodstream,50715
7675,2021-10-25 03:05,The Chainsmokers,Break Up Every Night,7851
7676,2021-10-25 03:05,The Chainsmokers,The One,177573
7677,2021-10-25 03:08,The Chainsmokers,The One,177573
7678,2021-10-25 03:11,The Chainsmokers,The One,177573
7679,2021-10-25 03:14,The Chainsmokers,The One,177573
7680,2021-10-25 04:00,The Chainsmokers,The One,244378
7681,2021-10-25 04:03,The Chainsmokers,The One,177573
7682,2021-10-25 04:06,The Chainsmokers,Break Up Every Night,5347
7683,2021-10-25 04:06,The Chainsmokers,The One,177573
7684,2021-10-25 04:06,The Chainsmokers,The One,3201
7685,2021-10-25 04:07,The Chainsmokers,Bloodstream,29079
7686,2021-10-25 04:11,The Chainsmokers,Something Just Like This - Alesso Remix,252933
7687,2021-10-25 04:11,The Chainsmokers,Something Just Like This - R3hab Remix,0
7688,2021-10-25 04:14,Prateek Kuhad,Kasoor,197549
7689,2021-10-25 04:16,Prateek Kuhad,cold/mess,93157
7690,2021-10-25 04:19,Imagine Dragons,Machine,181880
7691,2021-10-25 04:23,Imagine Dragons,Cool Out,217866
7692,2021-10-25 04:26,Imagine Dragons,Burn Out,5856
7693,2021-10-25 04:26,Imagine Dragons,Bad Liar,203360
7694,2021-10-25 04:29,YUNGBLUD,parents,171880
7695,2021-10-25 04:32,Imagine Dragons,I Don’t Know Why,190120
7696,2021-10-25 04:36,FINNEAS,New Girl,181437
7697,2021-10-25 04:40,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534
7698,2021-10-25 04:43,Kanye West,Heartless,211000
7699,2021-10-25 04:49,Prateek Kuhad,cold/mess,184733
7700,2021-10-25 05:55,Prateek Kuhad,cold/mess,96485
7701,2021-10-25 06:01,Sonu Nigam,Tumse Milke Dil Ka (Mix)[Remix By Jatin Sharma],296983
7702,2021-10-25 06:02,John K,parachute,22565
7703,2021-10-25 06:05,YUNGBLUD,parents,171880
7704,2021-10-25 06:09,Imagine Dragons,I Don’t Know Why,190120
7705,2021-10-25 06:24,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",184513
7706,2021-10-25 12:52,Conan Gray,Heather,41025
7707,2021-10-25 12:55,girl in red,summer depression,151693
7708,2021-10-25 12:57,girl in red,summer depression,111091
7709,2021-10-25 12:58,Conan Gray,Wish You Were Sober,29369
7710,2021-10-25 13:02,Troye Sivan,Strawberries & Cigarettes,201538
7711,2021-10-25 13:05,Troye Sivan,Strawberries & Cigarettes,201538
7712,2021-10-25 13:09,Troye Sivan,Strawberries & Cigarettes,201538
7713,2021-10-25 13:12,Troye Sivan,Strawberries & Cigarettes,201538
7714,2021-10-25 13:15,Troye Sivan,Strawberries & Cigarettes,201538
7715,2021-10-25 13:20,Troye Sivan,Strawberries & Cigarettes,201538
7716,2021-10-25 13:23,Troye Sivan,Strawberries & Cigarettes,201538
7717,2021-10-25 13:26,Troye Sivan,Strawberries & Cigarettes,111301
7718,2021-10-25 13:29,Conan Gray,Astronomy,211204
